change_identifier,change_description,valid_from,old_schema_version,new_schema_version,change_type,old_class,new_class,old_parent_class,new_parent_class,old_class_meaning_binding,new_class_meaning_binding,old_property,new_property,old_domain,new_domain,old_range,new_range,old_individual,new_individual,old_individual_associated_class,new_individual_associated_class
541,,https://biomedit.ch/rdf/sphn-schema/sphn/2024/2,https://biomedit.ch/rdf/sphn-ontology/sphn/2023/2,https://biomedit.ch/rdf/sphn-schema/sphn/2024/2,added,,http://purl.obolibrary.org/obo/GENEPIO_0001813,[],['https://biomedit.ch/rdf/sphn-resource/genepio/GENEPIO'],[],[],,,,,,,,,,
542,,https://biomedit.ch/rdf/sphn-schema/sphn/2024/2,https://biomedit.ch/rdf/sphn-ontology/sphn/2023/2,https://biomedit.ch/rdf/sphn-schema/sphn/2024/2,added,,https://biomedit.ch/rdf/sphn-schema/sphn#MicrobiologyBiomoleculePresenceResult,[],['https://biomedit.ch/rdf/sphn-schema/sphn#LabResult'],[],[],,,,,,,,,,
543,,https://biomedit.ch/rdf/sphn-schema/sphn/2024/2,https://biomedit.ch/rdf/sphn-ontology/sphn/2023/2,https://biomedit.ch/rdf/sphn-schema/sphn/2024/2,added,,http://purl.obolibrary.org/obo/GENEPIO_0001420,[],['https://biomedit.ch/rdf/sphn-resource/genepio/GENEPIO'],[],[],,,,,,,,,,
544,,https://biomedit.ch/rdf/sphn-schema/sphn/2024/2,https://biomedit.ch/rdf/sphn-ontology/sphn/2023/2,https://biomedit.ch/rdf/sphn-schema/sphn/2024/2,added,,http://purl.obolibrary.org/obo/GENEPIO_0001640,[],['https://biomedit.ch/rdf/sphn-resource/genepio/GENEPIO'],[],[],,,,,,,,,,
545,,https://biomedit.ch/rdf/sphn-schema/sphn/2024/2,https://biomedit.ch/rdf/sphn-ontology/sphn/2023/2,https://biomedit.ch/rdf/sphn-schema/sphn/2024/2,added,,https://biomedit.ch/rdf/sphn-schema/sphn#TobaccoExposure,[],['https://biomedit.ch/rdf/sphn-schema/sphn#Exposure'],[],['http://snomed.info/id/229819007'],,,,,,,,,,
546,,https://biomedit.ch/rdf/sphn-schema/sphn/2024/2,https://biomedit.ch/rdf/sphn-ontology/sphn/2023/2,https://biomedit.ch/rdf/sphn-schema/sphn/2024/2,added,,https://biomedit.ch/rdf/sphn-schema/sphn#OxygenSaturationMeasurement,[],['https://biomedit.ch/rdf/sphn-schema/sphn#Measurement'],[],['http://snomed.info/id/104847001'],,,,,,,,,,
547,,https://biomedit.ch/rdf/sphn-schema/sphn/2024/2,https://biomedit.ch/rdf/sphn-ontology/sphn/2023/2,https://biomedit.ch/rdf/sphn-schema/sphn/2024/2,added,,http://purl.obolibrary.org/obo/OBI_0000167,[],['https://biomedit.ch/rdf/sphn-resource/obi/OBI'],[],[],,,,,,,,,,
548,,https://biomedit.ch/rdf/sphn-schema/sphn/2024/2,https://biomedit.ch/rdf/sphn-ontology/sphn/2023/2,https://biomedit.ch/rdf/sphn-schema/sphn/2024/2,added,,https://biomedit.ch/rdf/sphn-schema/sphn#SourceSystem,[],['https://biomedit.ch/rdf/sphn-schema/sphn#SPHNConcept'],[],[],,,,,,,,,,
549,,https://biomedit.ch/rdf/sphn-schema/sphn/2024/2,https://biomedit.ch/rdf/sphn-ontology/sphn/2023/2,https://biomedit.ch/rdf/sphn-schema/sphn/2024/2,added,,http://purl.obolibrary.org/obo/GENEPIO_0001681,[],['https://biomedit.ch/rdf/sphn-resource/genepio/GENEPIO'],[],[],,,,,,,,,,
550,,https://biomedit.ch/rdf/sphn-schema/sphn/2024/2,https://biomedit.ch/rdf/sphn-ontology/sphn/2023/2,https://biomedit.ch/rdf/sphn-schema/sphn/2024/2,added,,https://biomedit.ch/rdf/sphn-schema/sphn#SequencingAnalysis,[],['https://biomedit.ch/rdf/sphn-schema/sphn#DataProcessing'],[],[],,,,,,,,,,
551,,https://biomedit.ch/rdf/sphn-schema/sphn/2024/2,https://biomedit.ch/rdf/sphn-ontology/sphn/2023/2,https://biomedit.ch/rdf/sphn-schema/sphn/2024/2,added,,http://purl.obolibrary.org/obo/OBI_0002421,[],['https://biomedit.ch/rdf/sphn-resource/obi/OBI'],[],[],,,,,,,,,,
552,,https://biomedit.ch/rdf/sphn-schema/sphn/2024/2,https://biomedit.ch/rdf/sphn-ontology/sphn/2023/2,https://biomedit.ch/rdf/sphn-schema/sphn/2024/2,modified,https://biomedit.ch/rdf/sphn-ontology/sphn#SimpleScore,https://biomedit.ch/rdf/sphn-ontology/sphn#SimpleScore,['https://biomedit.ch/rdf/sphn-ontology/sphn#SPHNConcept'],['https://biomedit.ch/rdf/sphn-schema/sphn#Deprecated'],['http://snomed.info/id/782487009'],[],,,,,,,,,,
553,,https://biomedit.ch/rdf/sphn-schema/sphn/2024/2,https://biomedit.ch/rdf/sphn-ontology/sphn/2023/2,https://biomedit.ch/rdf/sphn-schema/sphn/2024/2,added,,http://purl.obolibrary.org/obo/OBI_0003247,[],['https://biomedit.ch/rdf/sphn-resource/obi/OBI'],[],[],,,,,,,,,,
554,,https://biomedit.ch/rdf/sphn-schema/sphn/2024/2,https://biomedit.ch/rdf/sphn-ontology/sphn/2023/2,https://biomedit.ch/rdf/sphn-schema/sphn/2024/2,added,,http://purl.obolibrary.org/obo/OBI_0000086,[],['https://biomedit.ch/rdf/sphn-resource/obi/OBI'],[],[],,,,,,,,,,
555,,https://biomedit.ch/rdf/sphn-schema/sphn/2024/2,https://biomedit.ch/rdf/sphn-ontology/sphn/2023/2,https://biomedit.ch/rdf/sphn-schema/sphn/2024/2,added,,http://purl.obolibrary.org/obo/OBI_0000204,[],['https://biomedit.ch/rdf/sphn-resource/obi/OBI'],[],[],,,,,,,,,,
556,,https://biomedit.ch/rdf/sphn-schema/sphn/2024/2,https://biomedit.ch/rdf/sphn-ontology/sphn/2023/2,https://biomedit.ch/rdf/sphn-schema/sphn/2024/2,modified,https://biomedit.ch/rdf/sphn-ontology/sphn#DataProviderInstitute,https://biomedit.ch/rdf/sphn-ontology/sphn#DataProviderInstitute,['https://biomedit.ch/rdf/sphn-ontology/sphn#SPHNConcept'],['https://biomedit.ch/rdf/sphn-schema/sphn#Deprecated'],[],[],,,,,,,,,,
557,,https://biomedit.ch/rdf/sphn-schema/sphn/2024/2,https://biomedit.ch/rdf/sphn-ontology/sphn/2023/2,https://biomedit.ch/rdf/sphn-schema/sphn/2024/2,added,,http://purl.obolibrary.org/obo/OBI_1110093,[],['https://biomedit.ch/rdf/sphn-resource/obi/OBI'],[],[],,,,,,,,,,
558,,https://biomedit.ch/rdf/sphn-schema/sphn/2024/2,https://biomedit.ch/rdf/sphn-ontology/sphn/2023/2,https://biomedit.ch/rdf/sphn-schema/sphn/2024/2,added,,http://purl.obolibrary.org/obo/GENEPIO_0001615,[],['https://biomedit.ch/rdf/sphn-resource/genepio/GENEPIO'],[],[],,,,,,,,,,
559,,https://biomedit.ch/rdf/sphn-schema/sphn/2024/2,https://biomedit.ch/rdf/sphn-ontology/sphn/2023/2,https://biomedit.ch/rdf/sphn-schema/sphn/2024/2,IRI Change,https://biomedit.ch/rdf/sphn-ontology/sphn#Allergen,https://biomedit.ch/rdf/sphn-schema/sphn#Allergen,['https://biomedit.ch/rdf/sphn-ontology/sphn#SPHNConcept'],['https://biomedit.ch/rdf/sphn-schema/sphn#SPHNConcept'],[],[],,,,,,,,,,
560,,https://biomedit.ch/rdf/sphn-schema/sphn/2024/2,https://biomedit.ch/rdf/sphn-ontology/sphn/2023/2,https://biomedit.ch/rdf/sphn-schema/sphn/2024/2,added,,https://biomedit.ch/rdf/sphn-schema/sphn#Protein,[],['https://biomedit.ch/rdf/sphn-schema/sphn#SPHNConcept'],[],"['http://purl.obolibrary.org/obo/SO_0000104', 'http://snomed.info/id/88878007']",,,,,,,,,,
561,,https://biomedit.ch/rdf/sphn-schema/sphn/2024/2,https://biomedit.ch/rdf/sphn-ontology/sphn/2023/2,https://biomedit.ch/rdf/sphn-schema/sphn/2024/2,added,,http://purl.obolibrary.org/obo/OBI_0003082,[],['https://biomedit.ch/rdf/sphn-resource/obi/OBI'],[],[],,,,,,,,,,
562,,https://biomedit.ch/rdf/sphn-schema/sphn/2024/2,https://biomedit.ch/rdf/sphn-ontology/sphn/2023/2,https://biomedit.ch/rdf/sphn-schema/sphn/2024/2,added,,http://purl.obolibrary.org/obo/GENO_0000160,[],['https://biomedit.ch/rdf/sphn-resource/geno/GENO'],[],[],,,,,,,,,,
563,,https://biomedit.ch/rdf/sphn-schema/sphn/2024/2,https://biomedit.ch/rdf/sphn-ontology/sphn/2023/2,https://biomedit.ch/rdf/sphn-schema/sphn/2024/2,removed,https://biomedit.ch/rdf/sphn-ontology/sphn#FOPHProcedure_rank,,['https://biomedit.ch/rdf/sphn-ontology/sphn#ValueSet'],[],[],[],,,,,,,,,,
564,,https://biomedit.ch/rdf/sphn-schema/sphn/2024/2,https://biomedit.ch/rdf/sphn-ontology/sphn/2023/2,https://biomedit.ch/rdf/sphn-schema/sphn/2024/2,added,,http://purl.obolibrary.org/obo/OBI_0001040,[],['https://biomedit.ch/rdf/sphn-resource/obi/OBI'],[],[],,,,,,,,,,
565,,https://biomedit.ch/rdf/sphn-schema/sphn/2024/2,https://biomedit.ch/rdf/sphn-ontology/sphn/2023/2,https://biomedit.ch/rdf/sphn-schema/sphn/2024/2,added,,http://purl.obolibrary.org/obo/OBI_0000237,[],['https://biomedit.ch/rdf/sphn-resource/obi/OBI'],[],[],,,,,,,,,,
566,,https://biomedit.ch/rdf/sphn-schema/sphn/2024/2,https://biomedit.ch/rdf/sphn-ontology/sphn/2023/2,https://biomedit.ch/rdf/sphn-schema/sphn/2024/2,added,,http://purl.obolibrary.org/obo/OBI_0000905,[],['https://biomedit.ch/rdf/sphn-resource/obi/OBI'],[],[],,,,,,,,,,
567,,https://biomedit.ch/rdf/sphn-schema/sphn/2024/2,https://biomedit.ch/rdf/sphn-ontology/sphn/2023/2,https://biomedit.ch/rdf/sphn-schema/sphn/2024/2,added,,http://purl.obolibrary.org/obo/GENEPIO_0002029,[],['https://biomedit.ch/rdf/sphn-resource/genepio/GENEPIO'],[],[],,,,,,,,,,
568,,https://biomedit.ch/rdf/sphn-schema/sphn/2024/2,https://biomedit.ch/rdf/sphn-ontology/sphn/2023/2,https://biomedit.ch/rdf/sphn-schema/sphn/2024/2,added,,http://purl.obolibrary.org/obo/OBI_1110016,[],['https://biomedit.ch/rdf/sphn-resource/obi/OBI'],[],[],,,,,,,,,,
569,,https://biomedit.ch/rdf/sphn-schema/sphn/2024/2,https://biomedit.ch/rdf/sphn-ontology/sphn/2023/2,https://biomedit.ch/rdf/sphn-schema/sphn/2024/2,added,,http://purl.obolibrary.org/obo/GENEPIO_0001752,[],['https://biomedit.ch/rdf/sphn-resource/genepio/GENEPIO'],[],[],,,,,,,,,,
570,,https://biomedit.ch/rdf/sphn-schema/sphn/2024/2,https://biomedit.ch/rdf/sphn-ontology/sphn/2023/2,https://biomedit.ch/rdf/sphn-schema/sphn/2024/2,added,,http://purl.obolibrary.org/obo/GENEPIO_0000079,[],['https://biomedit.ch/rdf/sphn-resource/genepio/GENEPIO'],[],[],,,,,,,,,,
571,,https://biomedit.ch/rdf/sphn-schema/sphn/2024/2,https://biomedit.ch/rdf/sphn-ontology/sphn/2023/2,https://biomedit.ch/rdf/sphn-schema/sphn/2024/2,added,,http://purl.obolibrary.org/obo/GENEPIO_0001591,[],['https://biomedit.ch/rdf/sphn-resource/genepio/GENEPIO'],[],[],,,,,,,,,,
572,,https://biomedit.ch/rdf/sphn-schema/sphn/2024/2,https://biomedit.ch/rdf/sphn-ontology/sphn/2023/2,https://biomedit.ch/rdf/sphn-schema/sphn/2024/2,added,,http://purl.obolibrary.org/obo/GENEPIO_0002127,[],['https://biomedit.ch/rdf/sphn-resource/genepio/GENEPIO'],[],[],,,,,,,,,,
573,,https://biomedit.ch/rdf/sphn-schema/sphn/2024/2,https://biomedit.ch/rdf/sphn-ontology/sphn/2023/2,https://biomedit.ch/rdf/sphn-schema/sphn/2024/2,added,,http://purl.obolibrary.org/obo/GENO_0000713,[],['https://biomedit.ch/rdf/sphn-resource/geno/GENO'],[],[],,,,,,,,,,
574,,https://biomedit.ch/rdf/sphn-schema/sphn/2024/2,https://biomedit.ch/rdf/sphn-ontology/sphn/2023/2,https://biomedit.ch/rdf/sphn-schema/sphn/2024/2,added,,http://purl.obolibrary.org/obo/OBI_0000732,[],['https://biomedit.ch/rdf/sphn-resource/obi/OBI'],[],[],,,,,,,,,,
575,,https://biomedit.ch/rdf/sphn-schema/sphn/2024/2,https://biomedit.ch/rdf/sphn-ontology/sphn/2023/2,https://biomedit.ch/rdf/sphn-schema/sphn/2024/2,added,,https://biomedit.ch/rdf/sphn-schema/sphn#GeneticVariation,[],['https://biomedit.ch/rdf/sphn-schema/sphn#SPHNConcept'],[],"['http://purl.obolibrary.org/obo/GENO_0000476', 'http://purl.obolibrary.org/obo/SO_0001060']",,,,,,,,,,
576,,https://biomedit.ch/rdf/sphn-schema/sphn/2024/2,https://biomedit.ch/rdf/sphn-ontology/sphn/2023/2,https://biomedit.ch/rdf/sphn-schema/sphn/2024/2,added,,http://purl.obolibrary.org/obo/GENEPIO_0001603,[],['https://biomedit.ch/rdf/sphn-resource/genepio/GENEPIO'],[],[],,,,,,,,,,
577,,https://biomedit.ch/rdf/sphn-schema/sphn/2024/2,https://biomedit.ch/rdf/sphn-ontology/sphn/2023/2,https://biomedit.ch/rdf/sphn-schema/sphn/2024/2,added,,http://purl.obolibrary.org/obo/GENEPIO_0001759,[],['https://biomedit.ch/rdf/sphn-resource/genepio/GENEPIO'],[],[],,,,,,,,,,
578,,https://biomedit.ch/rdf/sphn-schema/sphn/2024/2,https://biomedit.ch/rdf/sphn-ontology/sphn/2023/2,https://biomedit.ch/rdf/sphn-schema/sphn/2024/2,added,,http://purl.obolibrary.org/obo/OBI_1110001,[],['https://biomedit.ch/rdf/sphn-resource/obi/OBI'],[],[],,,,,,,,,,
579,,https://biomedit.ch/rdf/sphn-schema/sphn/2024/2,https://biomedit.ch/rdf/sphn-ontology/sphn/2023/2,https://biomedit.ch/rdf/sphn-schema/sphn/2024/2,modified,https://biomedit.ch/rdf/sphn-ontology/sphn#TumorSpecimen,https://biomedit.ch/rdf/sphn-schema/sphn#TumorSpecimen,['https://biomedit.ch/rdf/sphn-ontology/sphn#SPHNConcept'],['https://biomedit.ch/rdf/sphn-schema/sphn#Sample'],['http://snomed.info/id/258435002'],['http://snomed.info/id/258435002'],,,,,,,,,,
580,,https://biomedit.ch/rdf/sphn-schema/sphn/2024/2,https://biomedit.ch/rdf/sphn-ontology/sphn/2023/2,https://biomedit.ch/rdf/sphn-schema/sphn/2024/2,IRI Change,https://biomedit.ch/rdf/sphn-ontology/sphn#Sample_primaryContainer,https://biomedit.ch/rdf/sphn-schema/sphn#Sample_primaryContainer,['https://biomedit.ch/rdf/sphn-ontology/sphn#ValueSet'],['https://biomedit.ch/rdf/sphn-schema/sphn#ValueSet'],[],[],,,,,,,,,,
581,,https://biomedit.ch/rdf/sphn-schema/sphn/2024/2,https://biomedit.ch/rdf/sphn-ontology/sphn/2023/2,https://biomedit.ch/rdf/sphn-schema/sphn/2024/2,IRI Change,https://biomedit.ch/rdf/sphn-ontology/sphn#Intent,https://biomedit.ch/rdf/sphn-schema/sphn#Intent,['https://biomedit.ch/rdf/sphn-ontology/sphn#SPHNConcept'],['https://biomedit.ch/rdf/sphn-schema/sphn#SPHNConcept'],['http://snomed.info/id/363675004'],['http://snomed.info/id/363675004'],,,,,,,,,,
582,,https://biomedit.ch/rdf/sphn-schema/sphn/2024/2,https://biomedit.ch/rdf/sphn-ontology/sphn/2023/2,https://biomedit.ch/rdf/sphn-schema/sphn/2024/2,added,,http://purl.obolibrary.org/obo/OBI_1110036,[],['https://biomedit.ch/rdf/sphn-resource/obi/OBI'],[],[],,,,,,,,,,
583,,https://biomedit.ch/rdf/sphn-schema/sphn/2024/2,https://biomedit.ch/rdf/sphn-ontology/sphn/2023/2,https://biomedit.ch/rdf/sphn-schema/sphn/2024/2,IRI Change,https://biomedit.ch/rdf/sphn-ontology/sphn#Comparator,https://biomedit.ch/rdf/sphn-schema/sphn#Comparator,['https://biomedit.ch/rdf/sphn-ontology/sphn#ValueSet'],['https://biomedit.ch/rdf/sphn-schema/sphn#ValueSet'],[],[],,,,,,,,,,
584,,https://biomedit.ch/rdf/sphn-schema/sphn/2024/2,https://biomedit.ch/rdf/sphn-ontology/sphn/2023/2,https://biomedit.ch/rdf/sphn-schema/sphn/2024/2,added,,http://purl.obolibrary.org/obo/OBI_0000374,[],['https://biomedit.ch/rdf/sphn-resource/obi/OBI'],[],[],,,,,,,,,,
585,,https://biomedit.ch/rdf/sphn-schema/sphn/2024/2,https://biomedit.ch/rdf/sphn-ontology/sphn/2023/2,https://biomedit.ch/rdf/sphn-schema/sphn/2024/2,added,,http://purl.obolibrary.org/obo/OBI_0002389,[],['https://biomedit.ch/rdf/sphn-resource/obi/OBI'],[],[],,,,,,,,,,
586,,https://biomedit.ch/rdf/sphn-schema/sphn/2024/2,https://biomedit.ch/rdf/sphn-ontology/sphn/2023/2,https://biomedit.ch/rdf/sphn-schema/sphn/2024/2,added,,http://purl.obolibrary.org/obo/GENEPIO_0001833,[],['https://biomedit.ch/rdf/sphn-resource/genepio/GENEPIO'],[],[],,,,,,,,,,
587,,https://biomedit.ch/rdf/sphn-schema/sphn/2024/2,https://biomedit.ch/rdf/sphn-ontology/sphn/2023/2,https://biomedit.ch/rdf/sphn-schema/sphn/2024/2,added,,http://purl.obolibrary.org/obo/OBI_0000372,[],['https://biomedit.ch/rdf/sphn-resource/obi/OBI'],[],[],,,,,,,,,,
588,,https://biomedit.ch/rdf/sphn-schema/sphn/2024/2,https://biomedit.ch/rdf/sphn-ontology/sphn/2023/2,https://biomedit.ch/rdf/sphn-schema/sphn/2024/2,added,,http://www.orpha.net/ORDO/C041,[],['https://biomedit.ch/rdf/sphn-resource/ordo/ORDO'],[],[],,,,,,,,,,
589,,https://biomedit.ch/rdf/sphn-schema/sphn/2024/2,https://biomedit.ch/rdf/sphn-ontology/sphn/2023/2,https://biomedit.ch/rdf/sphn-schema/sphn/2024/2,added,,http://purl.obolibrary.org/obo/OBI_0000269,[],['https://biomedit.ch/rdf/sphn-resource/obi/OBI'],[],[],,,,,,,,,,
590,,https://biomedit.ch/rdf/sphn-schema/sphn/2024/2,https://biomedit.ch/rdf/sphn-ontology/sphn/2023/2,https://biomedit.ch/rdf/sphn-schema/sphn/2024/2,IRI Change,https://biomedit.ch/rdf/sphn-ontology/sphn#AdverseEvent,https://biomedit.ch/rdf/sphn-schema/sphn#AdverseEvent,['https://biomedit.ch/rdf/sphn-ontology/sphn#SPHNConcept'],['https://biomedit.ch/rdf/sphn-schema/sphn#SPHNConcept'],['http://snomed.info/id/281647001'],['http://snomed.info/id/281647001'],,,,,,,,,,
591,,https://biomedit.ch/rdf/sphn-schema/sphn/2024/2,https://biomedit.ch/rdf/sphn-ontology/sphn/2023/2,https://biomedit.ch/rdf/sphn-schema/sphn/2024/2,added,,http://purl.obolibrary.org/obo/GENO_0000343,[],['https://biomedit.ch/rdf/sphn-resource/geno/GENO'],[],[],,,,,,,,,,
592,,https://biomedit.ch/rdf/sphn-schema/sphn/2024/2,https://biomedit.ch/rdf/sphn-ontology/sphn/2023/2,https://biomedit.ch/rdf/sphn-schema/sphn/2024/2,added,,http://purl.obolibrary.org/obo/OBI_0001687,[],['https://biomedit.ch/rdf/sphn-resource/obi/OBI'],[],[],,,,,,,,,,
593,,https://biomedit.ch/rdf/sphn-schema/sphn/2024/2,https://biomedit.ch/rdf/sphn-ontology/sphn/2023/2,https://biomedit.ch/rdf/sphn-schema/sphn/2024/2,IRI Change,https://biomedit.ch/rdf/sphn-ontology/sphn#TherapeuticArea,https://biomedit.ch/rdf/sphn-schema/sphn#TherapeuticArea,['https://biomedit.ch/rdf/sphn-ontology/sphn#SPHNConcept'],['https://biomedit.ch/rdf/sphn-schema/sphn#SPHNConcept'],['http://snomed.info/id/394658006'],['http://snomed.info/id/394658006'],,,,,,,,,,
594,,https://biomedit.ch/rdf/sphn-schema/sphn/2024/2,https://biomedit.ch/rdf/sphn-ontology/sphn/2023/2,https://biomedit.ch/rdf/sphn-schema/sphn/2024/2,added,,http://purl.obolibrary.org/obo/OBI_0000021,[],['https://biomedit.ch/rdf/sphn-resource/obi/OBI'],[],[],,,,,,,,,,
595,,https://biomedit.ch/rdf/sphn-schema/sphn/2024/2,https://biomedit.ch/rdf/sphn-ontology/sphn/2023/2,https://biomedit.ch/rdf/sphn-schema/sphn/2024/2,added,,https://biomedit.ch/rdf/sphn-schema/sphn#Quantity,[],['https://biomedit.ch/rdf/sphn-schema/sphn#SPHNConcept'],[],[],,,,,,,,,,
596,,https://biomedit.ch/rdf/sphn-schema/sphn/2024/2,https://biomedit.ch/rdf/sphn-ontology/sphn/2023/2,https://biomedit.ch/rdf/sphn-schema/sphn/2024/2,added,,http://purl.obolibrary.org/obo/OBI_1110003,[],['https://biomedit.ch/rdf/sphn-resource/obi/OBI'],[],[],,,,,,,,,,
597,,https://biomedit.ch/rdf/sphn-schema/sphn/2024/2,https://biomedit.ch/rdf/sphn-ontology/sphn/2023/2,https://biomedit.ch/rdf/sphn-schema/sphn/2024/2,added,,https://biomedit.ch/rdf/sphn-schema/sphn#BodyWeightMeasurement,[],['https://biomedit.ch/rdf/sphn-schema/sphn#Measurement'],[],['http://snomed.info/id/39857003'],,,,,,,,,,
598,,https://biomedit.ch/rdf/sphn-schema/sphn/2024/2,https://biomedit.ch/rdf/sphn-ontology/sphn/2023/2,https://biomedit.ch/rdf/sphn-schema/sphn/2024/2,added,,http://purl.obolibrary.org/obo/OBI_0002464,[],['https://biomedit.ch/rdf/sphn-resource/obi/OBI'],[],[],,,,,,,,,,
599,,https://biomedit.ch/rdf/sphn-schema/sphn/2024/2,https://biomedit.ch/rdf/sphn-ontology/sphn/2023/2,https://biomedit.ch/rdf/sphn-schema/sphn/2024/2,added,,http://purl.obolibrary.org/obo/SO_0000400,[],['https://biomedit.ch/rdf/sphn-resource/so/SO'],[],[],,,,,,,,,,
600,,https://biomedit.ch/rdf/sphn-schema/sphn/2024/2,https://biomedit.ch/rdf/sphn-ontology/sphn/2023/2,https://biomedit.ch/rdf/sphn-schema/sphn/2024/2,added,,http://purl.obolibrary.org/obo/OBI_0302729,[],['https://biomedit.ch/rdf/sphn-resource/obi/OBI'],[],[],,,,,,,,,,
601,,https://biomedit.ch/rdf/sphn-schema/sphn/2024/2,https://biomedit.ch/rdf/sphn-ontology/sphn/2023/2,https://biomedit.ch/rdf/sphn-schema/sphn/2024/2,added,,http://purl.obolibrary.org/obo/OBI_1110040,[],['https://biomedit.ch/rdf/sphn-resource/obi/OBI'],[],[],,,,,,,,,,
602,,https://biomedit.ch/rdf/sphn-schema/sphn/2024/2,https://biomedit.ch/rdf/sphn-ontology/sphn/2023/2,https://biomedit.ch/rdf/sphn-schema/sphn/2024/2,added,,http://purl.obolibrary.org/obo/GENEPIO_0001659,[],['https://biomedit.ch/rdf/sphn-resource/genepio/GENEPIO'],[],[],,,,,,,,,,
603,,https://biomedit.ch/rdf/sphn-schema/sphn/2024/2,https://biomedit.ch/rdf/sphn-ontology/sphn/2023/2,https://biomedit.ch/rdf/sphn-schema/sphn/2024/2,removed,https://biomedit.ch/rdf/sphn-ontology/sphn#OncologyTreatmentAssessment_criteria,,['https://biomedit.ch/rdf/sphn-ontology/sphn#ValueSet'],[],[],[],,,,,,,,,,
604,,https://biomedit.ch/rdf/sphn-schema/sphn/2024/2,https://biomedit.ch/rdf/sphn-ontology/sphn/2023/2,https://biomedit.ch/rdf/sphn-schema/sphn/2024/2,added,,https://biomedit.ch/rdf/sphn-schema/sphn#Comparator,[],['https://biomedit.ch/rdf/sphn-schema/sphn#ValueSet'],[],[],,,,,,,,,,
605,,https://biomedit.ch/rdf/sphn-schema/sphn/2024/2,https://biomedit.ch/rdf/sphn-ontology/sphn/2023/2,https://biomedit.ch/rdf/sphn-schema/sphn/2024/2,modified,https://biomedit.ch/rdf/sphn-ontology/sphn#BodyTemperature,https://biomedit.ch/rdf/sphn-schema/sphn#BodyTemperature,['https://biomedit.ch/rdf/sphn-ontology/sphn#Measurement'],['https://biomedit.ch/rdf/sphn-schema/sphn#Result'],"['http://snomed.info/id/386725007', 'https://loinc.org/rdf/8310-5']","['http://snomed.info/id/386725007', 'https://loinc.org/rdf/8310-5']",,,,,,,,,,
606,,https://biomedit.ch/rdf/sphn-schema/sphn/2024/2,https://biomedit.ch/rdf/sphn-ontology/sphn/2023/2,https://biomedit.ch/rdf/sphn-schema/sphn/2024/2,added,,http://purl.obolibrary.org/obo/OBI_0000029,[],['https://biomedit.ch/rdf/sphn-resource/obi/OBI'],[],[],,,,,,,,,,
607,,https://biomedit.ch/rdf/sphn-schema/sphn/2024/2,https://biomedit.ch/rdf/sphn-ontology/sphn/2023/2,https://biomedit.ch/rdf/sphn-schema/sphn/2024/2,added,,http://purl.obolibrary.org/obo/OBI_0000202,[],['https://biomedit.ch/rdf/sphn-resource/obi/OBI'],[],[],,,,,,,,,,
608,,https://biomedit.ch/rdf/sphn-schema/sphn/2024/2,https://biomedit.ch/rdf/sphn-ontology/sphn/2023/2,https://biomedit.ch/rdf/sphn-schema/sphn/2024/2,added,,http://purl.obolibrary.org/obo/GENEPIO_0001845,[],['https://biomedit.ch/rdf/sphn-resource/genepio/GENEPIO'],[],[],,,,,,,,,,
609,,https://biomedit.ch/rdf/sphn-schema/sphn/2024/2,https://biomedit.ch/rdf/sphn-ontology/sphn/2023/2,https://biomedit.ch/rdf/sphn-schema/sphn/2024/2,added,,http://purl.obolibrary.org/obo/OBI_0001933,[],['https://biomedit.ch/rdf/sphn-resource/obi/OBI'],[],[],,,,,,,,,,
610,,https://biomedit.ch/rdf/sphn-schema/sphn/2024/2,https://biomedit.ch/rdf/sphn-ontology/sphn/2023/2,https://biomedit.ch/rdf/sphn-schema/sphn/2024/2,added,,http://purl.obolibrary.org/obo/OBI_1110054,[],['https://biomedit.ch/rdf/sphn-resource/obi/OBI'],[],[],,,,,,,,,,
611,,https://biomedit.ch/rdf/sphn-schema/sphn/2024/2,https://biomedit.ch/rdf/sphn-ontology/sphn/2023/2,https://biomedit.ch/rdf/sphn-schema/sphn/2024/2,added,,http://purl.obolibrary.org/obo/OBI_0100086,[],['https://biomedit.ch/rdf/sphn-resource/obi/OBI'],[],[],,,,,,,,,,
612,,https://biomedit.ch/rdf/sphn-schema/sphn/2024/2,https://biomedit.ch/rdf/sphn-ontology/sphn/2023/2,https://biomedit.ch/rdf/sphn-schema/sphn/2024/2,added,,http://purl.obolibrary.org/obo/GENEPIO_0001258,[],['https://biomedit.ch/rdf/sphn-resource/genepio/GENEPIO'],[],[],,,,,,,,,,
613,,https://biomedit.ch/rdf/sphn-schema/sphn/2024/2,https://biomedit.ch/rdf/sphn-ontology/sphn/2023/2,https://biomedit.ch/rdf/sphn-schema/sphn/2024/2,added,,http://purl.obolibrary.org/obo/GENEPIO_0002153,[],['https://biomedit.ch/rdf/sphn-resource/genepio/GENEPIO'],[],[],,,,,,,,,,
614,,https://biomedit.ch/rdf/sphn-schema/sphn/2024/2,https://biomedit.ch/rdf/sphn-ontology/sphn/2023/2,https://biomedit.ch/rdf/sphn-schema/sphn/2024/2,added,,https://biomedit.ch/rdf/sphn-schema/sphn#Country,[],['https://biomedit.ch/rdf/sphn-schema/sphn#SPHNConcept'],[],['http://snomed.info/id/223369002'],,,,,,,,,,
